"Step","train_loss","clear-oath-5 - train_loss__MIN","clear-oath-5 - train_loss__MAX"
"4002","0.14209094643592834","0.14209094643592834","0.14209094643592834"
"4003","0.09137973934412003","0.09137973934412003","0.09137973934412003"
"4004","0.09013212472200394","0.09013212472200394","0.09013212472200394"
"4005","0.14463910460472107","0.14463910460472107","0.14463910460472107"
"4006","0.22719286382198334","0.22719286382198334","0.22719286382198334"
"4007","0.09444579482078552","0.09444579482078552","0.09444579482078552"
"4008","0.07259242981672287","0.07259242981672287","0.07259242981672287"
"4009","0.10260593146085739","0.10260593146085739","0.10260593146085739"
"4012","0.14731557667255402","0.14731557667255402","0.14731557667255402"
"4019","0.1333795040845871","0.1333795040845871","0.1333795040845871"
"4022","0.1377732753753662","0.1377732753753662","0.1377732753753662"
"4023","0.09241493046283722","0.09241493046283722","0.09241493046283722"
"4025","0.15427039563655853","0.15427039563655853","0.15427039563655853"
"4026","0.0911441445350647","0.0911441445350647","0.0911441445350647"
"4027","0.13041208684444427","0.13041208684444427","0.13041208684444427"
"4030","0.09203904122114182","0.09203904122114182","0.09203904122114182"
"4031","0.06438559293746948","0.06438559293746948","0.06438559293746948"
"4034","0.12980954349040985","0.12980954349040985","0.12980954349040985"
"4035","0.15518425405025482","0.15518425405025482","0.15518425405025482"
"4037","0.11927537620067596","0.11927537620067596","0.11927537620067596"
"4038","0.1529335081577301","0.1529335081577301","0.1529335081577301"
"4039","0.07911181449890137","0.07911181449890137","0.07911181449890137"
"4041","0.11116361618041992","0.11116361618041992","0.11116361618041992"
"4042","0.07564843446016312","0.07564843446016312","0.07564843446016312"
"4044","0.09008697420358658","0.09008697420358658","0.09008697420358658"
"4045","0.05483732745051384","0.05483732745051384","0.05483732745051384"
"4046","0.15364494919776917","0.15364494919776917","0.15364494919776917"
"4047","0.11485843360424042","0.11485843360424042","0.11485843360424042"
"4048","0.14941102266311646","0.14941102266311646","0.14941102266311646"
"4050","0.10783303529024124","0.10783303529024124","0.10783303529024124"
"4051","0.1576213836669922","0.1576213836669922","0.1576213836669922"
"4052","0.08447031676769257","0.08447031676769257","0.08447031676769257"
"4053","0.15984952449798584","0.15984952449798584","0.15984952449798584"
"4056","0.19578754901885986","0.19578754901885986","0.19578754901885986"
"4058","0.08223441243171692","0.08223441243171692","0.08223441243171692"
"4059","0.10836729407310486","0.10836729407310486","0.10836729407310486"
"4060","0.11292613297700882","0.11292613297700882","0.11292613297700882"
"4062","0.08990287035703659","0.08990287035703659","0.08990287035703659"
"4063","0.16535238921642303","0.16535238921642303","0.16535238921642303"
"4064","0.12772853672504425","0.12772853672504425","0.12772853672504425"
"4066","0.14874474704265594","0.14874474704265594","0.14874474704265594"
"4067","0.15242956578731537","0.15242956578731537","0.15242956578731537"
"4069","0.14111864566802979","0.14111864566802979","0.14111864566802979"
"4070","0.19217556715011597","0.19217556715011597","0.19217556715011597"
"4071","0.23550982773303986","0.23550982773303986","0.23550982773303986"
"4075","0.11392420530319214","0.11392420530319214","0.11392420530319214"
"4077","0.07627051323652267","0.07627051323652267","0.07627051323652267"
"4078","0.07663825154304504","0.07663825154304504","0.07663825154304504"
"4082","0.14148499071598053","0.14148499071598053","0.14148499071598053"
"4083","0.13862724602222443","0.13862724602222443","0.13862724602222443"
"4085","0.12461712211370468","0.12461712211370468","0.12461712211370468"
"4087","0.10712961852550507","0.10712961852550507","0.10712961852550507"
"4088","0.1512695699930191","0.1512695699930191","0.1512695699930191"
"4089","0.10191045701503754","0.10191045701503754","0.10191045701503754"
"4094","0.15272913873195648","0.15272913873195648","0.15272913873195648"
"4098","0.12032341212034225","0.12032341212034225","0.12032341212034225"
"4099","0.09328816086053848","0.09328816086053848","0.09328816086053848"
"4101","0.1825726330280304","0.1825726330280304","0.1825726330280304"
"4103","0.16279901564121246","0.16279901564121246","0.16279901564121246"
"4104","0.14093078672885895","0.14093078672885895","0.14093078672885895"
"4107","0.10455434024333954","0.10455434024333954","0.10455434024333954"
"4112","0.09012259542942047","0.09012259542942047","0.09012259542942047"
"4113","0.17870284616947174","0.17870284616947174","0.17870284616947174"
"4114","0.1371038258075714","0.1371038258075714","0.1371038258075714"
"4115","0.09272419661283493","0.09272419661283493","0.09272419661283493"
"4123","0.07876130938529968","0.07876130938529968","0.07876130938529968"
"4124","0.12311561405658722","0.12311561405658722","0.12311561405658722"
"4126","0.09386583417654037","0.09386583417654037","0.09386583417654037"
"4127","0.07212479412555695","0.07212479412555695","0.07212479412555695"
"4133","0.08952496200799942","0.08952496200799942","0.08952496200799942"
"4135","0.12136788666248322","0.12136788666248322","0.12136788666248322"
"4138","0.1907554417848587","0.1907554417848587","0.1907554417848587"
"4139","0.06586871296167374","0.06586871296167374","0.06586871296167374"
"4141","0.1069803535938263","0.1069803535938263","0.1069803535938263"
"4142","0.12401638925075531","0.12401638925075531","0.12401638925075531"
"4143","0.09548316150903702","0.09548316150903702","0.09548316150903702"
"4145","0.1212322786450386","0.1212322786450386","0.1212322786450386"
"4147","0.13682742416858673","0.13682742416858673","0.13682742416858673"
"4148","0.12794280052185059","0.12794280052185059","0.12794280052185059"
"4149","0.10723782330751419","0.10723782330751419","0.10723782330751419"
"4150","0.10796620696783066","0.10796620696783066","0.10796620696783066"
"4151","0.17035503685474396","0.17035503685474396","0.17035503685474396"
"4152","0.05830182507634163","0.05830182507634163","0.05830182507634163"
"4153","0.08923432230949402","0.08923432230949402","0.08923432230949402"
"4154","0.1932276487350464","0.1932276487350464","0.1932276487350464"
"4155","0.07462785392999649","0.07462785392999649","0.07462785392999649"
"4156","0.12444646656513214","0.12444646656513214","0.12444646656513214"
"4157","0.11715981364250183","0.11715981364250183","0.11715981364250183"
"4158","0.15782620012760162","0.15782620012760162","0.15782620012760162"
"4159","0.07542365789413452","0.07542365789413452","0.07542365789413452"
"4160","0.1416536420583725","0.1416536420583725","0.1416536420583725"
"4162","0.08499585092067719","0.08499585092067719","0.08499585092067719"
"4164","0.099357970058918","0.099357970058918","0.099357970058918"
"4165","0.1630355268716812","0.1630355268716812","0.1630355268716812"
"4166","0.08301401883363724","0.08301401883363724","0.08301401883363724"
"4169","0.15044856071472168","0.15044856071472168","0.15044856071472168"
"4170","0.1278659999370575","0.1278659999370575","0.1278659999370575"
"4172","0.11298874020576477","0.11298874020576477","0.11298874020576477"
"4173","0.150863379240036","0.150863379240036","0.150863379240036"
"4174","0.13292966783046722","0.13292966783046722","0.13292966783046722"
"4175","0.22284066677093506","0.22284066677093506","0.22284066677093506"
"4176","0.09457514435052872","0.09457514435052872","0.09457514435052872"
"4177","0.07832284271717072","0.07832284271717072","0.07832284271717072"
"4178","0.10280244797468185","0.10280244797468185","0.10280244797468185"
"4180","0.11997941136360168","0.11997941136360168","0.11997941136360168"
"4182","0.1286834180355072","0.1286834180355072","0.1286834180355072"
"4185","0.154166579246521","0.154166579246521","0.154166579246521"
"4187","0.06171644851565361","0.06171644851565361","0.06171644851565361"
"4188","0.13192079961299896","0.13192079961299896","0.13192079961299896"
"4189","0.1239546462893486","0.1239546462893486","0.1239546462893486"
"4195","0.22116132080554962","0.22116132080554962","0.22116132080554962"
"4196","0.0890197679400444","0.0890197679400444","0.0890197679400444"
"4197","0.10694732517004013","0.10694732517004013","0.10694732517004013"
"4198","0.1323411464691162","0.1323411464691162","0.1323411464691162"
"4199","0.07374691218137741","0.07374691218137741","0.07374691218137741"
"4200","0.1251102089881897","0.1251102089881897","0.1251102089881897"
"4201","0.12905044853687286","0.12905044853687286","0.12905044853687286"
"4202","0.13085533678531647","0.13085533678531647","0.13085533678531647"
"4203","0.11518513411283493","0.11518513411283493","0.11518513411283493"
"4208","0.1098182275891304","0.1098182275891304","0.1098182275891304"
"4210","0.09512466192245483","0.09512466192245483","0.09512466192245483"
"4217","0.1590156853199005","0.1590156853199005","0.1590156853199005"
"4218","0.06313668936491013","0.06313668936491013","0.06313668936491013"
"4220","0.11043627560138702","0.11043627560138702","0.11043627560138702"
"4221","0.11494342982769012","0.11494342982769012","0.11494342982769012"
"4224","0.1025748997926712","0.1025748997926712","0.1025748997926712"
"4225","0.15306790173053741","0.15306790173053741","0.15306790173053741"
"4226","0.06773807853460312","0.06773807853460312","0.06773807853460312"
"4229","0.15000468492507935","0.15000468492507935","0.15000468492507935"
"4230","0.17598460614681244","0.17598460614681244","0.17598460614681244"
"4231","0.04463006183505058","0.04463006183505058","0.04463006183505058"
"4232","0.1323867291212082","0.1323867291212082","0.1323867291212082"
"4233","0.16577446460723877","0.16577446460723877","0.16577446460723877"
"4234","0.09220350533723831","0.09220350533723831","0.09220350533723831"
"4235","0.08998619765043259","0.08998619765043259","0.08998619765043259"
"4236","0.14166176319122314","0.14166176319122314","0.14166176319122314"
"4237","0.18918956816196442","0.18918956816196442","0.18918956816196442"
"4238","0.09616092592477798","0.09616092592477798","0.09616092592477798"
"4241","0.11471498757600784","0.11471498757600784","0.11471498757600784"
"4243","0.20387233793735504","0.20387233793735504","0.20387233793735504"
"4244","0.06283088028430939","0.06283088028430939","0.06283088028430939"
"4247","0.13006079196929932","0.13006079196929932","0.13006079196929932"
"4249","0.18924833834171295","0.18924833834171295","0.18924833834171295"
"4250","0.10621704161167145","0.10621704161167145","0.10621704161167145"
"4251","0.12343672662973404","0.12343672662973404","0.12343672662973404"
"4252","0.1379861980676651","0.1379861980676651","0.1379861980676651"
"4256","0.12418846040964127","0.12418846040964127","0.12418846040964127"
"4257","0.09077052772045135","0.09077052772045135","0.09077052772045135"
"4259","0.16244225203990936","0.16244225203990936","0.16244225203990936"
"4260","0.13420867919921875","0.13420867919921875","0.13420867919921875"
"4263","0.15270039439201355","0.15270039439201355","0.15270039439201355"
"4266","0.13635998964309692","0.13635998964309692","0.13635998964309692"
"4268","0.0791860818862915","0.0791860818862915","0.0791860818862915"
"4269","0.12617462873458862","0.12617462873458862","0.12617462873458862"
"4270","0.09338362514972687","0.09338362514972687","0.09338362514972687"
"4274","0.12361442297697067","0.12361442297697067","0.12361442297697067"
"4275","0.11173846572637558","0.11173846572637558","0.11173846572637558"
"4276","0.0977158173918724","0.0977158173918724","0.0977158173918724"
"4277","0.15694405138492584","0.15694405138492584","0.15694405138492584"
"4278","0.1809401512145996","0.1809401512145996","0.1809401512145996"
"4280","0.10596629232168198","0.10596629232168198","0.10596629232168198"
"4281","0.08631306886672974","0.08631306886672974","0.08631306886672974"
"4282","0.07916384935379028","0.07916384935379028","0.07916384935379028"
"4284","0.1357031911611557","0.1357031911611557","0.1357031911611557"
"4285","0.09633040428161621","0.09633040428161621","0.09633040428161621"
"4286","0.12071336805820465","0.12071336805820465","0.12071336805820465"
"4289","0.09285018593072891","0.09285018593072891","0.09285018593072891"
"4291","0.09001259505748749","0.09001259505748749","0.09001259505748749"
"4292","0.11951488256454468","0.11951488256454468","0.11951488256454468"
"4293","0.099494569003582","0.099494569003582","0.099494569003582"
"4294","0.10902667045593262","0.10902667045593262","0.10902667045593262"
"4296","0.11800052970647812","0.11800052970647812","0.11800052970647812"
"4297","0.13188405334949493","0.13188405334949493","0.13188405334949493"
"4298","0.15144865214824677","0.15144865214824677","0.15144865214824677"
"4299","0.13175567984580994","0.13175567984580994","0.13175567984580994"
"4302","0.09283732622861862","0.09283732622861862","0.09283732622861862"
"4303","0.19727081060409546","0.19727081060409546","0.19727081060409546"
"4304","0.1448221355676651","0.1448221355676651","0.1448221355676651"
"4305","0.12919387221336365","0.12919387221336365","0.12919387221336365"
"4309","0.16163109242916107","0.16163109242916107","0.16163109242916107"
"4312","0.09178288280963898","0.09178288280963898","0.09178288280963898"
"4313","0.1419326663017273","0.1419326663017273","0.1419326663017273"
"4315","0.13806410133838654","0.13806410133838654","0.13806410133838654"
"4316","0.06692221760749817","0.06692221760749817","0.06692221760749817"
"4317","0.09470467269420624","0.09470467269420624","0.09470467269420624"
"4320","0.0849226787686348","0.0849226787686348","0.0849226787686348"
"4323","0.1103697121143341","0.1103697121143341","0.1103697121143341"
"4324","0.11792424321174622","0.11792424321174622","0.11792424321174622"
"4325","0.1372707337141037","0.1372707337141037","0.1372707337141037"
"4326","0.07453887164592743","0.07453887164592743","0.07453887164592743"
"4327","0.09045790880918503","0.09045790880918503","0.09045790880918503"
"4328","0.15454725921154022","0.15454725921154022","0.15454725921154022"
"4329","0.1169588565826416","0.1169588565826416","0.1169588565826416"
"4333","0.14122416079044342","0.14122416079044342","0.14122416079044342"
"4334","0.10922817885875702","0.10922817885875702","0.10922817885875702"
"4337","0.12354312837123871","0.12354312837123871","0.12354312837123871"
"4341","0.13448284566402435","0.13448284566402435","0.13448284566402435"
"4342","0.14818502962589264","0.14818502962589264","0.14818502962589264"
"4343","0.133443683385849","0.133443683385849","0.133443683385849"
"4345","0.11021158844232559","0.11021158844232559","0.11021158844232559"
"4346","0.09117908775806427","0.09117908775806427","0.09117908775806427"
"4350","0.1183406189084053","0.1183406189084053","0.1183406189084053"
"4352","0.08657323569059372","0.08657323569059372","0.08657323569059372"
"4353","0.14029552042484283","0.14029552042484283","0.14029552042484283"
"4354","0.10963281989097595","0.10963281989097595","0.10963281989097595"
"4355","0.05519821122288704","0.05519821122288704","0.05519821122288704"
"4356","0.09953352063894272","0.09953352063894272","0.09953352063894272"
"4357","0.14393460750579834","0.14393460750579834","0.14393460750579834"
"4358","0.17018316686153412","0.17018316686153412","0.17018316686153412"
"4360","0.08213739097118378","0.08213739097118378","0.08213739097118378"
"4361","0.10508914291858673","0.10508914291858673","0.10508914291858673"
"4362","0.10992056131362915","0.10992056131362915","0.10992056131362915"
"4365","0.1786712259054184","0.1786712259054184","0.1786712259054184"
"4366","0.07429239898920059","0.07429239898920059","0.07429239898920059"
"4367","0.10017483681440353","0.10017483681440353","0.10017483681440353"
"4368","0.1242218092083931","0.1242218092083931","0.1242218092083931"
"4370","0.14247173070907593","0.14247173070907593","0.14247173070907593"
"4372","0.13331280648708344","0.13331280648708344","0.13331280648708344"
"4373","0.1330518275499344","0.1330518275499344","0.1330518275499344"
"4376","0.12416431307792664","0.12416431307792664","0.12416431307792664"
"4381","0.1147589236497879","0.1147589236497879","0.1147589236497879"
"4382","0.09321650862693787","0.09321650862693787","0.09321650862693787"
"4383","0.09868989139795303","0.09868989139795303","0.09868989139795303"
"4384","0.10346779227256775","0.10346779227256775","0.10346779227256775"
"4386","0.06585896760225296","0.06585896760225296","0.06585896760225296"
"4387","0.07012400031089783","0.07012400031089783","0.07012400031089783"
"4388","0.12706972658634186","0.12706972658634186","0.12706972658634186"
"4389","0.10784580558538437","0.10784580558538437","0.10784580558538437"
"4392","0.07124129682779312","0.07124129682779312","0.07124129682779312"
"4395","0.14390243589878082","0.14390243589878082","0.14390243589878082"
"4400","0.10677976906299591","0.10677976906299591","0.10677976906299591"
"4401","0.13933248817920685","0.13933248817920685","0.13933248817920685"
"4402","0.16913734376430511","0.16913734376430511","0.16913734376430511"
"4405","0.17855481803417206","0.17855481803417206","0.17855481803417206"
"4407","0.14525476098060608","0.14525476098060608","0.14525476098060608"
"4408","0.17397306859493256","0.17397306859493256","0.17397306859493256"
"4409","0.09432250261306763","0.09432250261306763","0.09432250261306763"
"4411","0.1664300560951233","0.1664300560951233","0.1664300560951233"
"4412","0.22589866816997528","0.22589866816997528","0.22589866816997528"
"4414","0.1686869114637375","0.1686869114637375","0.1686869114637375"
"4416","0.13138891756534576","0.13138891756534576","0.13138891756534576"
"4417","0.11266647279262543","0.11266647279262543","0.11266647279262543"
"4418","0.17939512431621552","0.17939512431621552","0.17939512431621552"
"4419","0.11514459550380707","0.11514459550380707","0.11514459550380707"
"4421","0.09174006432294846","0.09174006432294846","0.09174006432294846"
"4422","0.10414294898509979","0.10414294898509979","0.10414294898509979"
"4423","0.16460193693637848","0.16460193693637848","0.16460193693637848"
"4424","0.0896957665681839","0.0896957665681839","0.0896957665681839"
"4425","0.09860216826200485","0.09860216826200485","0.09860216826200485"
"4426","0.13032089173793793","0.13032089173793793","0.13032089173793793"
"4427","0.06799373030662537","0.06799373030662537","0.06799373030662537"
"4428","0.18100221455097198","0.18100221455097198","0.18100221455097198"
"4429","0.10700906813144684","0.10700906813144684","0.10700906813144684"
"4430","0.09002955257892609","0.09002955257892609","0.09002955257892609"
"4431","0.08386421948671341","0.08386421948671341","0.08386421948671341"
"4433","0.18406593799591064","0.18406593799591064","0.18406593799591064"
"4434","0.0779719278216362","0.0779719278216362","0.0779719278216362"
"4435","0.09304194152355194","0.09304194152355194","0.09304194152355194"
"4436","0.08876548707485199","0.08876548707485199","0.08876548707485199"
"4438","0.05957867577672005","0.05957867577672005","0.05957867577672005"
"4439","0.11044123023748398","0.11044123023748398","0.11044123023748398"
"4442","0.13762633502483368","0.13762633502483368","0.13762633502483368"
"4443","0.1433364450931549","0.1433364450931549","0.1433364450931549"
"4444","0.1358109414577484","0.1358109414577484","0.1358109414577484"
"4446","0.11429959535598755","0.11429959535598755","0.11429959535598755"
"4447","0.0961684137582779","0.0961684137582779","0.0961684137582779"
"4448","0.16868066787719727","0.16868066787719727","0.16868066787719727"
"4449","0.14195425808429718","0.14195425808429718","0.14195425808429718"
"4450","0.17096705734729767","0.17096705734729767","0.17096705734729767"
"4451","0.11136072874069214","0.11136072874069214","0.11136072874069214"
"4452","0.08287572860717773","0.08287572860717773","0.08287572860717773"
"4454","0.10631214082241058","0.10631214082241058","0.10631214082241058"
"4455","0.07609628885984421","0.07609628885984421","0.07609628885984421"
"4456","0.10362332314252853","0.10362332314252853","0.10362332314252853"
"4459","0.05884746462106705","0.05884746462106705","0.05884746462106705"
"4460","0.1506129801273346","0.1506129801273346","0.1506129801273346"
"4463","0.146439790725708","0.146439790725708","0.146439790725708"
"4464","0.0865030363202095","0.0865030363202095","0.0865030363202095"
"4465","0.07874317467212677","0.07874317467212677","0.07874317467212677"
"4466","0.1071789488196373","0.1071789488196373","0.1071789488196373"
"4468","0.10006625205278397","0.10006625205278397","0.10006625205278397"
"4469","0.1150347962975502","0.1150347962975502","0.1150347962975502"
"4472","0.07206573337316513","0.07206573337316513","0.07206573337316513"
"4473","0.1646840125322342","0.1646840125322342","0.1646840125322342"
"4476","0.08540548384189606","0.08540548384189606","0.08540548384189606"
"4477","0.12357217073440552","0.12357217073440552","0.12357217073440552"
"4478","0.1438450664281845","0.1438450664281845","0.1438450664281845"
"4479","0.10435556620359421","0.10435556620359421","0.10435556620359421"
"4480","0.10864434391260147","0.10864434391260147","0.10864434391260147"
"4481","0.09503692388534546","0.09503692388534546","0.09503692388534546"
"4482","0.0631035789847374","0.0631035789847374","0.0631035789847374"
"4483","0.05208761990070343","0.05208761990070343","0.05208761990070343"
"4484","0.07769723981618881","0.07769723981618881","0.07769723981618881"
"4488","0.14044958353042603","0.14044958353042603","0.14044958353042603"
"4489","0.10263463854789734","0.10263463854789734","0.10263463854789734"
"4491","0.1440475434064865","0.1440475434064865","0.1440475434064865"
"4496","0.07843413203954697","0.07843413203954697","0.07843413203954697"
"4497","0.07711246609687805","0.07711246609687805","0.07711246609687805"
"4498","0.1007632464170456","0.1007632464170456","0.1007632464170456"
"4501","0.15420792996883392","0.15420792996883392","0.15420792996883392"
"4502","0.189595565199852","0.189595565199852","0.189595565199852"
"4503","0.09424452483654022","0.09424452483654022","0.09424452483654022"
"4505","0.14986427128314972","0.14986427128314972","0.14986427128314972"
"4507","0.1506151407957077","0.1506151407957077","0.1506151407957077"
"4508","0.028579875826835632","0.028579875826835632","0.028579875826835632"
"4509","0.12213694304227829","0.12213694304227829","0.12213694304227829"
"4511","0.13594740629196167","0.13594740629196167","0.13594740629196167"
"4512","0.09752845764160156","0.09752845764160156","0.09752845764160156"
"4513","0.17463214695453644","0.17463214695453644","0.17463214695453644"
"4515","0.1263105422258377","0.1263105422258377","0.1263105422258377"
"4516","0.16784076392650604","0.16784076392650604","0.16784076392650604"
"4517","0.0617046058177948","0.0617046058177948","0.0617046058177948"
"4520","0.14616982638835907","0.14616982638835907","0.14616982638835907"
"4522","0.1242896094918251","0.1242896094918251","0.1242896094918251"
"4524","0.07160206884145737","0.07160206884145737","0.07160206884145737"
"4525","0.12040239572525024","0.12040239572525024","0.12040239572525024"
"4530","0.12721998989582062","0.12721998989582062","0.12721998989582062"
"4531","0.12575207650661469","0.12575207650661469","0.12575207650661469"
"4532","0.12819929420948029","0.12819929420948029","0.12819929420948029"
"4533","0.15910392999649048","0.15910392999649048","0.15910392999649048"
"4536","0.1015077605843544","0.1015077605843544","0.1015077605843544"
"4540","0.07764088362455368","0.07764088362455368","0.07764088362455368"
"4542","0.1446269452571869","0.1446269452571869","0.1446269452571869"
"4543","0.08051477372646332","0.08051477372646332","0.08051477372646332"
"4544","0.12210133671760559","0.12210133671760559","0.12210133671760559"
"4546","0.09111271798610687","0.09111271798610687","0.09111271798610687"
"4547","0.11343904584646225","0.11343904584646225","0.11343904584646225"
"4551","0.06001032516360283","0.06001032516360283","0.06001032516360283"
"4555","0.12629714608192444","0.12629714608192444","0.12629714608192444"
"4559","0.08322160691022873","0.08322160691022873","0.08322160691022873"
"4561","0.1139746680855751","0.1139746680855751","0.1139746680855751"
"4562","0.1342429220676422","0.1342429220676422","0.1342429220676422"
"4563","0.09953349828720093","0.09953349828720093","0.09953349828720093"
"4564","0.09137192368507385","0.09137192368507385","0.09137192368507385"
"4566","0.07514461129903793","0.07514461129903793","0.07514461129903793"
"4568","0.19972065091133118","0.19972065091133118","0.19972065091133118"
"4571","0.11946628242731094","0.11946628242731094","0.11946628242731094"
"4573","0.0981653481721878","0.0981653481721878","0.0981653481721878"
"4574","0.1027749702334404","0.1027749702334404","0.1027749702334404"
"4575","0.09362810850143433","0.09362810850143433","0.09362810850143433"
"4576","0.07254113256931305","0.07254113256931305","0.07254113256931305"
"4577","0.15273235738277435","0.15273235738277435","0.15273235738277435"
"4579","0.10359508544206619","0.10359508544206619","0.10359508544206619"
"4581","0.09543336182832718","0.09543336182832718","0.09543336182832718"
"4582","0.15045078098773956","0.15045078098773956","0.15045078098773956"
"4585","0.15924802422523499","0.15924802422523499","0.15924802422523499"
"4586","0.11291520297527313","0.11291520297527313","0.11291520297527313"
"4587","0.09360804408788681","0.09360804408788681","0.09360804408788681"
"4588","0.1046309843659401","0.1046309843659401","0.1046309843659401"
"4589","0.10032016783952713","0.10032016783952713","0.10032016783952713"
"4591","0.1950494647026062","0.1950494647026062","0.1950494647026062"
"4593","0.11164233088493347","0.11164233088493347","0.11164233088493347"
"4595","0.14628437161445618","0.14628437161445618","0.14628437161445618"
"4597","0.08853991329669952","0.08853991329669952","0.08853991329669952"
"4599","0.1674363911151886","0.1674363911151886","0.1674363911151886"
"4601","0.20186355710029602","0.20186355710029602","0.20186355710029602"
"4602","0.145758718252182","0.145758718252182","0.145758718252182"
"4603","0.11379585415124893","0.11379585415124893","0.11379585415124893"
"4604","0.09073810279369354","0.09073810279369354","0.09073810279369354"
"4605","0.11653660982847214","0.11653660982847214","0.11653660982847214"
"4606","0.12976740300655365","0.12976740300655365","0.12976740300655365"
"4607","0.08206401765346527","0.08206401765346527","0.08206401765346527"
"4609","0.09103426337242126","0.09103426337242126","0.09103426337242126"
"4610","0.11704812198877335","0.11704812198877335","0.11704812198877335"
"4613","0.13132840394973755","0.13132840394973755","0.13132840394973755"
"4614","0.12642033398151398","0.12642033398151398","0.12642033398151398"
"4615","0.11097788065671921","0.11097788065671921","0.11097788065671921"
"4616","0.10720766335725784","0.10720766335725784","0.10720766335725784"
"4617","0.10872751474380493","0.10872751474380493","0.10872751474380493"
"4621","0.13071563839912415","0.13071563839912415","0.13071563839912415"
"4622","0.08683835715055466","0.08683835715055466","0.08683835715055466"
"4623","0.10777729749679565","0.10777729749679565","0.10777729749679565"
"4624","0.10580829530954361","0.10580829530954361","0.10580829530954361"
"4626","0.09788645803928375","0.09788645803928375","0.09788645803928375"
"4628","0.13323266804218292","0.13323266804218292","0.13323266804218292"
"4629","0.13311046361923218","0.13311046361923218","0.13311046361923218"
"4632","0.12959274649620056","0.12959274649620056","0.12959274649620056"
"4633","0.08994273841381073","0.08994273841381073","0.08994273841381073"
"4634","0.08473522216081619","0.08473522216081619","0.08473522216081619"
"4635","0.10320813953876495","0.10320813953876495","0.10320813953876495"
"4638","0.10499963164329529","0.10499963164329529","0.10499963164329529"
"4640","0.1345769762992859","0.1345769762992859","0.1345769762992859"
"4642","0.10825224220752716","0.10825224220752716","0.10825224220752716"
"4644","0.11447376012802124","0.11447376012802124","0.11447376012802124"
"4646","0.09748362749814987","0.09748362749814987","0.09748362749814987"
"4647","0.13842473924160004","0.13842473924160004","0.13842473924160004"
"4648","0.0900983065366745","0.0900983065366745","0.0900983065366745"
"4649","0.10324976593255997","0.10324976593255997","0.10324976593255997"
"4652","0.1462053656578064","0.1462053656578064","0.1462053656578064"
"4653","0.15785883367061615","0.15785883367061615","0.15785883367061615"
"4654","0.12857213616371155","0.12857213616371155","0.12857213616371155"
"4655","0.07626987248659134","0.07626987248659134","0.07626987248659134"
"4658","0.08849720656871796","0.08849720656871796","0.08849720656871796"
"4659","0.0867232158780098","0.0867232158780098","0.0867232158780098"
"4660","0.12201018631458282","0.12201018631458282","0.12201018631458282"
"4661","0.17410317063331604","0.17410317063331604","0.17410317063331604"
"4662","0.14762328565120697","0.14762328565120697","0.14762328565120697"
"4663","0.1255345493555069","0.1255345493555069","0.1255345493555069"
"4666","0.09385302662849426","0.09385302662849426","0.09385302662849426"
"4667","0.10738855600357056","0.10738855600357056","0.10738855600357056"
"4668","0.04768315702676773","0.04768315702676773","0.04768315702676773"
"4670","0.11726179718971252","0.11726179718971252","0.11726179718971252"
"4671","0.07631105184555054","0.07631105184555054","0.07631105184555054"
"4672","0.16143569350242615","0.16143569350242615","0.16143569350242615"
"4673","0.14868265390396118","0.14868265390396118","0.14868265390396118"
"4674","0.13571105897426605","0.13571105897426605","0.13571105897426605"
"4677","0.11868242174386978","0.11868242174386978","0.11868242174386978"
"4679","0.07950601726770401","0.07950601726770401","0.07950601726770401"
"4684","0.12564925849437714","0.12564925849437714","0.12564925849437714"
"4685","0.22396740317344666","0.22396740317344666","0.22396740317344666"
"4688","0.10459436476230621","0.10459436476230621","0.10459436476230621"
"4689","0.09580320119857788","0.09580320119857788","0.09580320119857788"
"4692","0.07849743962287903","0.07849743962287903","0.07849743962287903"
"4693","0.1638302206993103","0.1638302206993103","0.1638302206993103"
"4695","0.09511807560920715","0.09511807560920715","0.09511807560920715"
"4696","0.14615778625011444","0.14615778625011444","0.14615778625011444"
"4697","0.06496924161911011","0.06496924161911011","0.06496924161911011"
"4698","0.17098550498485565","0.17098550498485565","0.17098550498485565"
"4700","0.07358486950397491","0.07358486950397491","0.07358486950397491"
"4701","0.1193411648273468","0.1193411648273468","0.1193411648273468"
"4703","0.15218229591846466","0.15218229591846466","0.15218229591846466"
"4704","0.1030617356300354","0.1030617356300354","0.1030617356300354"
"4707","0.1111985370516777","0.1111985370516777","0.1111985370516777"
"4708","0.15117782354354858","0.15117782354354858","0.15117782354354858"
"4709","0.08153022080659866","0.08153022080659866","0.08153022080659866"
"4710","0.12651380896568298","0.12651380896568298","0.12651380896568298"
"4711","0.15363939106464386","0.15363939106464386","0.15363939106464386"
"4712","0.09247367829084396","0.09247367829084396","0.09247367829084396"
"4713","0.07197020202875137","0.07197020202875137","0.07197020202875137"
"4716","0.12626196444034576","0.12626196444034576","0.12626196444034576"
"4717","0.10486547648906708","0.10486547648906708","0.10486547648906708"
"4718","0.06468939036130905","0.06468939036130905","0.06468939036130905"
"4719","0.11140023916959763","0.11140023916959763","0.11140023916959763"
"4720","0.06301169097423553","0.06301169097423553","0.06301169097423553"
"4721","0.15837609767913818","0.15837609767913818","0.15837609767913818"
"4725","0.16448406875133514","0.16448406875133514","0.16448406875133514"
